OBJECTID;CODE_VOIE;NOM_VOIE;TYPE_AMENAGEMENT;REALISATION;CIRCUL2R;CIRCVOIT;AFFECTATION;TOURNGAUCHE;SHAPE.LEN
36166;13447;Rue Adrien- LACHENAL;Voie Bus;;unidirectionnelle;dans le sens;vélos + cyclomoteurs + bus;;22.923310712775297
558;10332;Route de Florissant;Voie Bus;;unidirectionnelle;dans le sens;vélos + cyclomoteurs + bus;;94.60412253173749
37442;21628;Route de Saint-Julien;Voie Bus;;unidirectionnelle;dans le sens;vélos + cyclomoteurs + bus;;26.6599818307667
37443;21628;Route de Saint-Julien;Voie Bus;;unidirectionnelle;dans le sens;vélos + cyclomoteurs + bus;;25.3331403501421
37444;21628;Route de Saint-Julien;Voie Bus;;unidirectionnelle;dans le sens;vélos + cyclomoteurs + bus;;24.0433817829825
764;07129;Rue de Cornavin;Voie Bus;;unidirectionnelle;dans le sens;vélos + cyclomoteurs + bus;;68.9779376398715
763;07129;Rue de Cornavin;Voie Bus;;unidirectionnelle;dans le sens;vélos + cyclomoteurs + bus;;43.1917597283965
16964;24210;Avenue  TRONCHET;Voie Bus;;unidirectionnelle;dans le sens;vélos + cyclomoteurs + bus;;76.7590576299469
40323;;  ;Voie Bus;;unidirectionnelle;contresens;vélos + cyclomoteurs + bus;;39.3826890905129
32323;;  ;Voie Bus;;unidirectionnelle;contresens;vélos + cyclomoteurs + bus;;174.590722492724
32013;;  ;Voie Bus;;unidirectionnelle;;vélos + cyclomoteurs + bus;;173.075199368578
32325;;  ;Voie Bus;;unidirectionnelle;contresens;vélos + cyclomoteurs + bus;;167.208125405938
861;22888;Rue de Sous-Terre;Voie Bus;;unidirectionnelle;dans le sens;vélos + cyclomoteurs + bus;;249.93192778291302
1059;24031;Boulevard des Tranchées;Voie Bus;;unidirectionnelle;dans le sens;vélos + cyclomoteurs + bus;;16.2450884885248
1061;24031;Boulevard des Tranchées;Voie Bus;;unidirectionnelle;dans le sens;vélos + cyclomoteurs + bus;;46.157664585635196
1057;24031;Boulevard des Tranchées;Voie Bus;;unidirectionnelle;dans le sens;vélos + cyclomoteurs + bus;;79.43040116625271
40643;24031;Boulevard des Tranchées;Voie Bus;;unidirectionnelle;dans le sens;vélos + cyclomoteurs + bus;;18.1184601994761
40645;24031;Boulevard des Tranchées;Voie Bus;;unidirectionnelle;dans le sens;vélos + cyclomoteurs + bus;;11.158288399212498
1062;24031;Boulevard des Tranchées;Voie Bus;;unidirectionnelle;dans le sens;vélos + cyclomoteurs + bus;;57.0635330136507
40644;24031;Boulevard des Tranchées;Voie Bus;;unidirectionnelle;dans le sens;vélos + cyclomoteurs + bus;;19.6205193212693
266;12661;Rue Ferdinand- HODLER;Voie Bus;;unidirectionnelle;dans le sens;vélos + cyclomoteurs + bus;;77.0903662759801
421;20710;Rue Albert- RICHARD;Voie Bus;;unidirectionnelle;dans le sens;vélos + cyclomoteurs + bus;;46.0747707536348
844;21601;Rue de Saint-Jean;Voie Bus;;unidirectionnelle;dans le sens;vélos + cyclomoteurs + bus;;44.2096431885062
845;21601;Rue de Saint-Jean;Voie Bus;;unidirectionnelle;dans le sens;vélos + cyclomoteurs + bus;;37.840309195354095
429;21601;Rue de Saint-Jean;Voie Bus;;unidirectionnelle;dans le sens;vélos + cyclomoteurs + bus;;29.388677839508198
787;09997;Boulevard James- FAZY;Voie Bus;;unidirectionnelle;dans le sens;vélos + cyclomoteurs + bus;;50.2351559398656
115555;;  ;Dérogation 2R;;bidirectionnelle;;au statut de la rue;;345.184304898873
115556;;  ;Dérogation 2R;;bidirectionnelle;;au statut de la rue;;285.496225673492
115557;;  ;Dérogation 2R;;bidirectionnelle;;au statut de la rue;;64.7432385054306
115862;;  ;Dérogation 2R;;bidirectionnelle;;au statut de la rue;;41.3575748805464
115863;;  ;Dérogation 2R;;bidirectionnelle;;au statut de la rue;;216.383320653253
115864;;  ;Dérogation 2R;;bidirectionnelle;;au statut de la rue;;218.230498725318
115865;;  ;Dérogation 2R;;bidirectionnelle;;au statut de la rue;;232.286640038514
115866;;  ;Dérogation 2R;;bidirectionnelle;;au statut de la rue;;303.053041678907
115867;;  ;Dérogation 2R;;bidirectionnelle;;au statut de la rue;;117.148178527369
115868;;  ;Dérogation 2R;;bidirectionnelle;;au statut de la rue;;298.74216423869797
115869;;  ;Dérogation 2R;;bidirectionnelle;;au statut de la rue;;190.01188878463503
115871;;  ;Dérogation 2R;;bidirectionnelle;;au statut de la rue;;264.635554308768
115872;;  ;Dérogation 2R;;bidirectionnelle;;au statut de la rue;;114.063103809324
115873;;  ;Dérogation 2R;;bidirectionnelle;;au statut de la rue;;433.31584811518303
115874;;  ;Dérogation 2R;;bidirectionnelle;;au statut de la rue;;31.7341810209054
115875;;  ;Dérogation 2R;;bidirectionnelle;;au statut de la rue;;150.70927793183702
115876;;  ;Dérogation 2R;;bidirectionnelle;;au statut de la rue;;185.404318254655
115877;;  ;Dérogation 2R;;bidirectionnelle;;au statut de la rue;;137.06745093155803
116183;;  ;Dérogation 2R;;bidirectionnelle;;au statut de la rue;;547.507632143162
116184;;  ;Dérogation 2R;;bidirectionnelle;;au statut de la rue;;266.020457226354
116186;;  ;Dérogation 2R;;bidirectionnelle;;au statut de la rue;;387.792627431261
116187;;  ;Contresens;;unidirectionnelle;;vélos + cyclomoteurs;;78.6789125682824
56274;09113;Quai Ernest- ANSERMET;Piste;2011;bidirectionnelle; ;mixité piétons;;16.3864855580141
56281;09113;Quai Ernest- ANSERMET;Piste;2011;unidirectionnelle;dans le sens;mixité piétons;;4.415462350661469
56279;09113;Quai Ernest- ANSERMET;Piste;2011;unidirectionnelle;dans le sens;mixité piétons;;3.03586890362545
148182;09113;Quai Ernest- ANSERMET;Piste;2011;bidirectionnelle; ;mixité piétons;;25.1709296610197
56784;13315;Route de Jussy;Bande;2009;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;374.126185116523
146262;;  ;Bande;~2003;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;47.4711522755608
58908;;  ;Bande;~2003;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;40.8323418029608
56783;13315;Route de Jussy;Bande;2009;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;257.03917332541005
56790;13315;Route de Jussy;Piste;1991;unidirectionnelle;dans le sens;mixité piétons;;281.69597529794
145943;;  ;Bande;2016;unidirectionnelle;contresens;vélos + cyclomoteurs;;60.370795919881694
57605;21296;Rue  ROUSSEAU;Bande;1997;unidirectionnelle;contresens;vélos + cyclomoteurs;;85.5770722699325
55407;06378;Boulevard de la Cluse;Piste;1995;bidirectionnelle;dans le sens;vélos + cyclomoteurs;;111.94588588769001
84182;62740;Rue Gabrielle- PERRET-GENTIL;Bande;2008;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;35.0018785106128
84183;;  ;Piste;~2007;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;43.612590755139
57362;17140;Quai Charles- PAGE;Piste;1992;bidirectionnelle; ;vélos + cyclomoteurs;;129.65035652153102
57363;17140;Quai Charles- PAGE;Piste;1992;bidirectionnelle; ;vélos + cyclomoteurs;;105.26114762817299
57368;17140;Quai Charles- PAGE;Piste;2008;bidirectionnelle;dans le sens;vélos + cyclomoteurs;;4.0106109260311
121949;23582;Chemin Frank- THOMAS;Piste;2018;bidirectionnelle;;mixité piétons;;280.18198691726104
55527;01759;Avenue de Bel-Air;Bande;2010;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;41.4580679723501
121951;;  ;Piste;2018;bidirectionnelle;;mixité piétons;;508.186215622294
56810;13315;Route de Jussy;Piste;1991;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;140.438000281953
55956;05436;Rue Michel- CHAUVET;Bande;2007;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;114.031994777912
56809;13315;Route de Jussy;Piste;1991;unidirectionnelle;dans le sens;mixité piétons;;488.822035287032
56788;13315;Route de Jussy;Piste;1991;unidirectionnelle;dans le sens;mixité piétons;;380.762219117486
123548;13315;Route de Jussy;Piste;1991;unidirectionnelle;dans le sens;mixité piétons;;121.28422478393202
144345;;  ;Bande;2019;unidirectionnelle;dans le sens;au statut de la rue;NON;117.51397990514201
58467;27626;Route de Lausanne;Piste;1957;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;208.68184514037702
74272;24627;Rue  VAUTIER;Contresens;2015;unidirectionnelle;contresens;;;112.38937610766601
84508;27626;Route de Lausanne;Piste;1957;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;87.12961926861838
57929;22853;Route de Sous-Moulin;Bande;~2003;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;109.655787924915
144346;;  ;Bande;2019;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;52.080699880089895
58458;27626;Route de Lausanne;Piste;1957;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;133.326396725885
57934;22853;Route de Sous-Moulin;Bande;~2003;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;110.880164582348
119071;;  ;Sas;2018;unidirectionnelle;dans le sens;;NON;3.5300566567691196
123544;;  ;Sas;2018;unidirectionnelle;dans le sens;;NON;2.9959472625531998
123864;;  ;Sas;2018;unidirectionnelle;dans le sens;;NON;3.35943447621769
124182;;  ;Sas;2018;unidirectionnelle;dans le sens;;NON;5.21855343941211
125462;;  ;Sas;2019;unidirectionnelle;dans le sens;vélos + cyclomoteurs;NON;4.626153910107189
135385;;  ;Sas;2019;unidirectionnelle;dans le sens;vélos + cyclomoteurs;OUI;2.5073691391576096
142437;;  ;Sas;2019;unidirectionnelle;dans le sens;;NON;2.99713196239338
149838;;  ;Sas;2020;unidirectionnelle;dans le sens;;NON;3.4789653634378097
152353;;  ;Sas;2020;unidirectionnelle;dans le sens;;NON;3.0735809733924397
55095;;  ;Sas;2013;unidirectionnelle;dans le sens;;NON;3.50287025166505
55552;02097;Avenue Louis- BERTRAND;Sas;1993;unidirectionnelle;dans le sens;vélos + cyclomoteurs;NON;5.783234389163209
55557;02127;Avenue François- BESSON;Sas;2013;unidirectionnelle;dans le sens;;NON;3.5010427018247
151075;;  ;Sas;2020;unidirectionnelle;dans le sens;;NON;3.0048294460751
57592;21024;Rue des Rois;Sas;2011;unidirectionnelle;dans le sens;vélos + cyclomoteurs;NON;4.08960878324565
56330;09920;Boulevard Georges- FAVON;Sas;2013;unidirectionnelle; ;vélos + cyclomoteurs;NON;4.732282747258449
152025;;  ;Sas;2020;unidirectionnelle;dans le sens;;NON;2.29897803382286
56897;13676;Rue  LECT;Sas;2014;unidirectionnelle;dans le sens;vélos + cyclomoteurs;NON;3.5509012940378994
55915;04766;Route de Chancy;Sas;;; ;;OUI;6.30230308943548
57647;21555;Place de Saint-François;Sas;1994;unidirectionnelle; ;au statut de la rue;NON;4.372241987813569
55916;04766;Route de Chancy;Sas;;unidirectionnelle;dans le sens;;OUI;5.40057981422539
55959;05436;Rue Michel- CHAUVET;Sas;2009;unidirectionnelle;dans le sens;vélos + cyclomoteurs;NON;2.5716337219752
57062;14656;Rue de Malatrex;Sas;2009;unidirectionnelle;dans le sens;vélos + cyclomoteurs;NON;3.15387063780365
57327;16772;Chemin du Nant-d'Argent;Sas;2013;unidirectionnelle;dans le sens;;NON;4.21715543939277
57358;17086;Place des Ormeaux;Sas;1993;unidirectionnelle;dans le sens;vélos + cyclomoteurs;NON;5.13331277052159
56885;13676;Rue  LECT;Piste;1998;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;362.97202410363803
58058;23213;Place de la Synagogue;Piste;2011;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;8.1483311174743
158429;;  ;Dérogation 2R;1987;bidirectionnelle;;au statut de la rue;;272.02190816466504
158430;;  ;Dérogation 2R;1987;bidirectionnelle;;au statut de la rue;;71.8607990352865
158431;;  ;Dérogation 2R;1987;bidirectionnelle;;au statut de la rue;;260.14103842909805
56884;13676;Rue  LECT;Piste;1998;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;372.82058971246903
157806;13676;Rue  LECT;Bande;2021;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;12.562089794297801
157807;;  ;Bande;2021;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;6.296835508573119
56747;13153;Route des Jeunes;Sas;2009;unidirectionnelle;dans le sens;vélos + cyclomoteurs;OUI;9.256360349769599
59874;;  ;Sas;2014;unidirectionnelle;;;OUI;4.03788310875885
59875;;  ;Sas;2014;unidirectionnelle;;;NON;3.9397461847180004
60507;;  ;Sas;2014;unidirectionnelle;;vélos + cyclomoteurs;NON;3.7746523018683495
41286;21601;Rue de Saint-Jean;Voie Bus;;unidirectionnelle;dans le sens;vélos + cyclomoteurs + bus;;18.3454653797607
838;21601;Rue de Saint-Jean;Voie Bus;;unidirectionnelle;dans le sens;vélos + cyclomoteurs + bus;;44.95371508563
550;14605;Route de Malagnou;Voie Bus;;unidirectionnelle;dans le sens;vélos + cyclomoteurs + bus;;102.84247206432201
27203;56103;Route  Blanche;Voie Bus;;unidirectionnelle;dans le sens;vélos + cyclomoteurs + bus;;34.175567138507
41922;56103;Route  Blanche;Voie Bus;;unidirectionnelle;dans le sens;vélos + cyclomoteurs + bus;;19.6163630676025
41631;;  ;Voie Bus;;unidirectionnelle;contresens;vélos + cyclomoteurs + bus;;142.394152254331
41632;;  ;Voie Bus;;unidirectionnelle;contresens;vélos + cyclomoteurs + bus;;83.28434426709501
982;00310;Avenue de l' Amandolier;Voie Bus;;unidirectionnelle; ;vélos + cyclomoteurs + bus;;23.733575373297597
42882;19470;Route de Pré-Bois;Voie Bus;;unidirectionnelle;dans le sens;vélos + cyclomoteurs + bus;;160.486925362203
1034;20630;Rue du Rhône;Voie Bus;;unidirectionnelle;dans le sens;vélos + cyclomoteurs + bus;;206.98249876780102
17932;21806;Avenue  Sainte-Cécile;Voie Bus;;unidirectionnelle;dans le sens;vélos + cyclomoteurs + bus;;77.4934255496475
28482;10332;Route de Florissant;Voie Bus;;unidirectionnelle;dans le sens;vélos + cyclomoteurs + bus;;24.4073664751966
44498;02895;Rue des Bossons;Voie Bus;;unidirectionnelle;dans le sens;vélos + cyclomoteurs + bus;;59.8962469608906
542;10332;Route de Florissant;Voie Bus;;unidirectionnelle;dans le sens;vélos + cyclomoteurs + bus;;37.2445483768432
28483;10332;Route de Florissant;Voie Bus;;unidirectionnelle;dans le sens;vélos + cyclomoteurs + bus;;20.7210159017361
44487;;  ;Voie Bus;;unidirectionnelle;dans le sens;vélos + cyclomoteurs + bus;;14.9187801109876
44485;;  ;Voie Bus;;unidirectionnelle;dans le sens;vélos + cyclomoteurs + bus;;47.358574725175195
44483;;  ;Voie Bus;;unidirectionnelle;dans le sens;vélos + cyclomoteurs + bus;;19.1006282619185
44482;;  ;Voie Bus;;unidirectionnelle;dans le sens;vélos + cyclomoteurs + bus;;36.7657665817816
44488;;  ;Voie Bus;;unidirectionnelle;dans le sens;vélos + cyclomoteurs + bus;;19.2924534427682
44484;;  ;Voie Bus;;unidirectionnelle;dans le sens;vélos + cyclomoteurs + bus;;9.605337058115138
1008;14605;Route de Malagnou;Voie Bus;;unidirectionnelle;dans le sens;vélos + cyclomoteurs + bus;;167.653909568951
37762;;  ;Voie Bus;;unidirectionnelle;contresens;vélos + cyclomoteurs + bus;;36.7147409087957
44490;;  ;Voie Bus;;unidirectionnelle;contresens;vélos + cyclomoteurs + bus;;4.0404455199891
44491;10332;Route de Florissant;Voie Bus;;unidirectionnelle;dans le sens;vélos + cyclomoteurs + bus;;22.899895228564297
19844;10332;Route de Florissant;Voie Bus;;unidirectionnelle;dans le sens;vélos + cyclomoteurs + bus;;40.6088561769474
1005;14605;Route de Malagnou;Voie Bus;;unidirectionnelle;dans le sens;vélos + cyclomoteurs + bus;;33.7064326204955
11525;26069;Boulevard Carl- VOGT;Voie Bus;;unidirectionnelle;dans le sens;vélos + cyclomoteurs + bus;;299.10909660218806
36162;14605;Route de Malagnou;Voie Bus;;unidirectionnelle;dans le sens;vélos + cyclomoteurs + bus;;7.167956473082129
35857;14605;Route de Malagnou;Voie Bus;;unidirectionnelle;dans le sens;vélos + cyclomoteurs + bus;;69.04305495828619
585;14605;Route de Malagnou;Voie Bus;;unidirectionnelle;dans le sens;vélos + cyclomoteurs + bus;;29.075668521979
45445;;  ;Voie Bus;;unidirectionnelle;;vélos + cyclomoteurs + bus;;48.0326014145286
23043;;  ;Voie Bus;;unidirectionnelle;dans le sens;vélos + cyclomoteurs + bus;;29.6742733693683
222;14001;Route de Loëx;Voie Bus;;unidirectionnelle;contresens;vélos + cyclomoteurs + bus;;154.78216799966
808;16055;Rue de Montbrillant;Voie Bus;;unidirectionnelle;dans le sens;vélos + cyclomoteurs + bus;;167.280470664402
5121;10588;Rue du Fort-Barreau;Voie Bus;;unidirectionnelle;dans le sens;vélos + cyclomoteurs + bus;;26.546385766150397
116188;;  ;Contresens;;unidirectionnelle;contresens;vélos + cyclomoteurs;;137.186422830459
116189;;  ;Contresens;;unidirectionnelle;;vélos + cyclomoteurs;;11.2272028340858
116191;;  ;Contresens;;unidirectionnelle;contresens;;;227.36193422710903
116192;;  ;Contresens;;unidirectionnelle;contresens;;;152.262952815187
116193;;  ;Contresens;;unidirectionnelle;;vélos + cyclomoteurs;;66.5134357244993
116502;;  ;Piste;2018;bidirectionnelle;;mixité piétons;;310.525792120224
116503;;  ;Piste;2018;bidirectionnelle;;mixité piétons;;192.960198678717
116504;;  ;Piste;2018;bidirectionnelle;;mixité piétons;;243.959732157905
116822;;  ;Dérogation 2R;;bidirectionnelle;;au statut de la rue;;112.75634152667101
116825;;  ;Piste;2018;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;303.173234338057
116828;09997;Boulevard James- FAZY;Bande;2018;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;8.64893056972942
116829;09997;Boulevard James- FAZY;Bande;2018;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;15.591771540227
116830;09997;Boulevard James- FAZY;Bande;2018;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;23.864947098202396
116831;09997;Boulevard James- FAZY;Bande;2018;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;11.004021991980899
116832;;  ;Sas;;unidirectionnelle;dans le sens;vélos + cyclomoteurs;OUI;1.5015325504297299
116834;;  ;Dérogation 2R;2016;bidirectionnelle;;au statut de la rue;;62.03901433775359
117142;;  ;Piste;;bidirectionnelle;;mixité piétons;;276.346610930775
117143;;  ;Piste;~2009;unidirectionnelle;;mixité piétons;;463.799741155906
117145;;  ;Piste;~2009;unidirectionnelle;;mixité piétons;;71.7888626890412
117146;24988;Quai des Vernets;Piste;1995;bidirectionnelle; ;mixité piétons;;208.104789304449
117148;;  ;Piste;;bidirectionnelle;;mixité piétons;;44.221862904594396
117149;;  ;Piste;;bidirectionnelle;;mixité piétons;;30.488237410018797
117150;;  ;Piste;;bidirectionnelle;;mixité piétons;;39.3981768082112
117151;03514;Route du Pont-BUTIN;Piste;1991;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;67.3930853068194
117152;03514;Route du Pont-BUTIN;Piste;1991;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;47.6957471534041
117153;03514;Route du Pont-BUTIN;Dérogation 2R;2018;unidirectionnelle;dans le sens;vélos seuls;;51.22458936910739
117462;;  ;Contresens;2018;unidirectionnelle;contresens;vélos + cyclomoteurs;;34.8890713547953
144670;27626;Route de Lausanne;Piste;1957;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;101.18193317133
58183;24996;Rue des Vernes;Bande;2012;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;145.72583286632502
144669;27626;Route de Lausanne;Piste;1957;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;15.913772042126
145310;;  ;Bande;2020;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;31.569466260930003
144347;;  ;Bande;2019;unidirectionnelle;dans le sens;vélos + cyclomoteurs;NON;71.531879884754
144348;;  ;Bande;2019;unidirectionnelle;dans le sens;vélos + cyclomoteurs;NON;64.0930699544881
144982;27626;Route de Lausanne;Bande;1957;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;15.820454329065
58460;27626;Route de Lausanne;Piste;1957;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;22.1116513936278
144353;;  ;Bande;2019;unidirectionnelle;dans le sens;vélos + cyclomoteurs;NON;21.0631645295763
